label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83
A,0.2788138,0.6533434,0.35760427,0.47333476,0.45707557,0.5588553,0.34018755,0.54621726,0.70243096,0.3636826,0.5189706,0.43380177,0.5425887,0.5019148,0.4358513,0.54878724,0.6804348,0.48090962,0.57197577,0.3706727,0.40435636,0.5472406,0.64841163,0.5355613,0.4686942,0.49992913,0.37495923,0.5604515,0.5882333,0.45479098,0.45299578,0.52658784,0.45632803,0.49338675,0.70997214,0.47529742,0.464166,0.4352458,0.5744192,0.4818776,0.4350627,0.6321304,0.6419603,0.43995765,0.313346,0.60075134,0.43153703,0.5790626,0.3029896,0.58925974,0.3788828,0.5730764,0.5014273,0.40460604,0.45929638,0.5686318,0.5105894,0.5584413,0.69764405,0.34357584,0.6617212,0.5104356,0.4101216,0.36696863,0.48108795,0.592165,0.48724508,0.6511155,0.35488242,0.4987911,0.37476063,0.5363632,0.58868873,0.45792383,0.2395786,0.51989484,0.5436739,0.5404295,0.6235782,0.39289463,0.5680216,0.6192508,0.32214123,0.5319652
A,0.449582,0.49184772,0.5347676,0.45127714,0.4324292,0.5034152,0.3912754,0.3914175,0.5679373,0.3851206,0.56663126,0.5462591,0.32741934,0.43224353,0.61941093,0.40188345,0.45355958,0.5462061,0.57833904,0.47484612,0.44024897,0.642237,0.67389,0.5978858,0.5085318,0.41917342,0.41695556,0.5522514,0.54183984,0.64015985,0.565045,0.349692,0.60519475,0.40019393,0.46160287,0.52502,0.6995667,0.8109919,0.5606723,0.48168033,0.5534506,0.58876556,0.46793324,0.67952114,0.5230071,0.5497743,0.56659245,0.54215866,0.5838941,0.43827468,0.44416982,0.38998458,0.54395014,0.5778937,0.54577726,0.66744924,0.4994404,0.56687415,0.39082992,0.46129003,0.5695538,0.5849102,0.47060332,0.49284008,0.3482126,0.4642971,0.5890383,0.5575205,0.5500666,0.50497735,0.5007063,0.4339679,0.56988287,0.5420973,0.5492019,0.44739652,0.2846657,0.6097153,0.45211625,0.41372243,0.56934786,0.46079874,0.6059936,0.5617006
A,0.56835693,0.36340442,0.6211944,0.5261251,0.4630723,0.51433885,0.3223765,0.5408653,0.39706284,0.36473298,0.34776407,0.6112688,0.43707365,0.65337276,0.44641986,0.3292642,0.38834757,0.6235812,0.48441017,0.44517127,0.5160018,0.5501783,0.6117399,0.6448499,0.46402314,0.36739522,0.45865348,0.52602804,0.40362412,0.4042849,0.53437877,0.49513477,0.5032797,0.42415047,0.47695994,0.40757668,0.58901983,0.6035249,0.31538123,0.4070489,0.35034707,0.43499762,0.4916562,0.35503548,0.40781403,0.39960426,0.52072674,0.5069344,0.42782623,0.5176821,0.445332,0.4728345,0.6673452,0.6340461,0.37004185,0.58297324,0.5811397,0.38517368,0.58187777,0.6537932,0.38774553,0.4082497,0.60176617,0.52714956,0.55514765,0.5340589,0.5390696,0.36735278,0.6047318,0.616959,0.4770609,0.49565232,0.34688926,0.55142546,0.55720574,0.4937809,0.61243534,0.46659228,0.5564606,0.39803356,0.49764478,0.48256457,0.5225308,0.4630473
A,0.48685274,0.5826047,0.45632356,0.3393423,0.6749584,0.63814545,0.37077373,0.5689708,0.44970253,0.5263487,0.5294224,0.47655922,0.42162344,0.4309459,0.4083808,0.41681778,0.49328217,0.428424,0.56820524,0.6487246,0.44199467,0.52394044,0.5499685,0.5472002,0.50759554,0.5742682,0.5482249,0.37623376,0.5869156,0.5887291,0.4236714,0.5037938,0.5683329,0.4790686,0.6072978,0.73638725,0.42140138,0.36189553,0.53038186,0.57215625,0.47691336,0.6453261,0.3661394,0.56929183,0.4394139,0.6719378,0.69925153,0.42333433,0.44504428,0.5859588,0.46128693,0.49545887,0.50253886,0.3080327,0.49861622,0.43102723,0.4506877,0.6443632,0.3743493,0.5813205,0.47210371,0.472024,0.5790372,0.5340051,0.5570613,0.59681845,0.46686918,0.4387763,0.39148495,0.41745895,0.7949095,0.62446797,0.36489254,0.36775422,0.5481866,0.5547265,0.55488837,0.4745044,0.48745456,0.532788,0.5085893,0.27806997,0.47702003,0.41485935
A,0.51752114,0.7985259,0.5367482,0.46864703,0.59218013,0.5482688,0.5420095,0.56068504,0.7056544,0.38691115,0.5473632,0.4073619,0.5555513,0.40813136,0.4582633,0.47049102,0.5975817,0.59184545,0.37542826,0.5054934,0.429042,0.3741495,0.4782983,0.46915174,0.74267167,0.543296,0.36223823,0.4435226,0.60213834,0.7088443,0.34140167,0.31200755,0.68709654,0.5389614,0.41317073,0.5534629,0.23642522,0.50033754,0.53278214,0.592427,0.3986104,0.5085687,0.40745753,0.5255384,0.41046536,0.45918992,0.40041846,0.5651136,0.5858451,0.47653794,0.5038238,0.35514086,0.47003233,0.49497953,0.76207936,0.3888033,0.64641774,0.5996859,0.52806365,0.6758621,0.5372105,0.53891593,0.49468794,0.6223569,0.6096469,0.43743226,0.36807525,0.47970194,0.41999614,0.49364755,0.62374383,0.45426983,0.49571767,0.5058023,0.5848431,0.27531105,0.43932998,0.52112836,0.6200079,0.45080975,0.31234473,0.5619711,0.43646377,0.38103333
A,0.43756548,0.48154747,0.43952554,0.27944338,0.5897066,0.62748754,0.56515217,0.38623142,0.47985086,0.49934787,0.5598794,0.56683403,0.42658263,0.5081996,0.545728,0.64558226,0.57045066,0.57890564,0.5083827,0.6410459,0.5409763,0.4138912,0.640337,0.5697903,0.4556956,0.45205072,0.52965754,0.5463185,0.51972926,0.53113085,0.6699957,0.6071543,0.51906353,0.59413105,0.39674762,0.5397927,0.6809306,0.4781954,0.4152366,0.43479112,0.3910367,0.4215238,0.4629492,0.3594433,0.5015618,0.5902277,0.4092244,0.6519284,0.5510792,0.60305804,0.43421656,0.5854525,0.39080662,0.5890248,0.51718396,0.55532515,0.38244054,0.41049302,0.55972284,0.4051652,0.5463206,0.3632862,0.5848174,0.37674767,0.55523,0.56256306,0.43032283,0.5582026,0.52604425,0.44611582,0.39914453,0.3037374,0.534965,0.34351972,0.5095344,0.47365516,0.56791425,0.46979547,0.46705523,0.57318705,0.5335058,0.5316156,0.54692674,0.34644276
A,0.5756789,0.5612469,0.3983317,0.47559196,0.49606928,0.48655033,0.533386,0.6431367,0.60817665,0.36877808,0.562207,0.6328933,0.53868085,0.609098,0.70122707,0.602371,0.52493083,0.6045089,0.51448876,0.5023903,0.4648586,0.6563413,0.41815713,0.65323675,0.5499864,0.3600694,0.5367649,0.28999734,0.5625508,0.58852315,0.4407644,0.5123548,0.69541574,0.44942534,0.39410925,0.64816636,0.6962587,0.50036955,0.6011463,0.6341476,0.42575157,0.45146942,0.62308747,0.66850144,0.55628806,0.41201857,0.69870615,0.4469029,0.46648622,0.5342338,0.6554161,0.5853976,0.54148656,0.54632884,0.5043515,0.55581397,0.247044,0.47033924,0.5241322,0.3848986,0.53863233,0.47955287,0.6755476,0.65730196,0.45341945,0.48491624,0.49260524,0.45483404,0.5195025,0.4241718,0.38693845,0.5622711,0.56295294,0.41956842,0.58953553,0.43684223,0.52531654,0.5820344,0.49663875,0.5454741,0.44835705,0.48035336,0.47941405,0.42534217
A,0.48232257,0.34513816,0.45088464,0.47151244,0.474382,0.47585025,0.4938236,0.5479441,0.5874517,0.4350235,0.37967992,0.39579555,0.4512797,0.46480787,0.4230004,0.37038833,0.4543879,0.51814264,0.55950296,0.4442577,0.4587002,0.40733016,0.4968561,0.41515714,0.5573128,0.32141334,0.46403703,0.5301107,0.51838344,0.7693034,0.53498,0.39959455,0.49045357,0.32237536,0.49194002,0.4166944,0.591539,0.44504598,0.48832342,0.43644422,0.6738851,0.46787572,0.68325573,0.5814152,0.5482067,0.53687334,0.5393797,0.30723274,0.47211167,0.5845158,0.49511027,0.359481,0.49475956,0.6704106,0.62468916,0.4937996,0.5951449,0.46334928,0.32961285,0.4075534,0.65628886,0.4726007,0.4756616,0.47001618,0.69041365,0.66259587,0.72187805,0.48409548,0.5295625,0.34833574,0.64769346,0.38322204,0.52167755,0.39026976,0.44111332,0.41627374,0.43921247,0.44608772,0.4451731,0.5833334,0.38951373,0.52205414,0.6217959,0.44868037
A,0.4282081,0.47694755,0.6179725,0.5194108,0.44687858,0.54838765,0.38977078,0.568136,0.5408607,0.46921915,0.41614142,0.4113319,0.55348176,0.62289804,0.43626922,0.54583865,0.2912973,0.4415382,0.49689412,0.40903166,0.40634936,0.43322206,0.52921927,0.4812671,0.27617687,0.28792998,0.43931347,0.5457687,0.2252495,0.450027,0.4473752,0.63883376,0.4614978,0.5382989,0.5141257,0.28694332,0.57682073,0.5215396,0.55082685,0.8926238,0.29158872,0.6724697,0.47125524,0.5287329,0.49544877,0.45757636,0.4430167,0.5329509,0.34828264,0.5750579,0.45838055,0.38699305,0.4549987,0.6257149,0.4464665,0.53584534,0.42690438,0.5757922,0.56855077,0.6848609,0.4824436,0.5668655,0.50980675,0.6295872,0.42811677,0.57450056,0.48053026,0.49358118,0.50917524,0.52522403,0.4883771,0.5214713,0.6578118,0.59854496,0.58691543,0.45444605,0.41107592,0.59553003,0.5876047,0.6472671,0.43960193,0.47704515,0.33605158,0.4607529
A,0.59965706,0.45335045,0.564048,0.4809497,0.53240573,0.38523087,0.50852096,0.2008864,0.4813104,0.3369527,0.62059945,0.5777407,0.5466671,0.6521006,0.40510833,0.6747363,0.59321916,0.47634447,0.613562,0.38937065,0.4175486,0.43914104,0.44710222,0.39434424,0.6223083,0.47411457,0.5352505,0.44296485,0.31793967,0.52700573,0.3087745,0.49313658,0.36316848,0.6987276,0.5911363,0.51057535,0.62637067,0.4153684,0.55434793,0.519981,0.526402,0.62723535,0.5732492,0.5288724,0.33451125,0.40399536,0.4877291,0.50933725,0.38697964,0.74116766,0.6516394,0.56021184,0.5072037,0.4787791,0.40480816,0.50774807,0.52577525,0.37582394,0.53341764,0.4844741,0.30921924,0.4139615,0.45863944,0.68876874,0.5556553,0.36645186,0.54860365,0.3452696,0.6082691,0.45288754,0.49063638,0.6325797,0.37128365,0.36028817,0.44164008,0.6038379,0.34806538,0.21678442,0.4548841,0.5551741,0.6200262,0.45368385,0.45885733,0.61539006
A,0.31302583,0.46114793,0.5190424,0.5449219,0.44901934,0.5034441,0.25116727,0.43417516,0.54535085,0.4017706,0.5058984,0.5446873,0.4657451,0.5170464,0.40372676,0.47933888,0.5610216,0.5156973,0.44134688,0.52242166,0.57146096,0.29500586,0.61590743,0.46637452,0.542549,0.6197247,0.3628326,0.4290559,0.47114512,0.42162466,0.6734937,0.4143228,0.4444453,0.5204389,0.37978506,0.46043193,0.5317453,0.46671396,0.49066132,0.44706678,0.34855294,0.5321593,0.6754933,0.5018402,0.5225264,0.5692723,0.37306696,0.6702515,0.52023286,0.6631857,0.4266967,0.6818062,0.57751554,0.555304,0.52340245,0.47514713,0.6200532,0.514036,0.30329302,0.38828135,0.48141542,0.5309999,0.49434116,0.6218971,0.3048898,0.5143588,0.31820208,0.57597125,0.49055412,0.541961,0.4136117,0.6279465,0.60417247,0.55835444,0.48704827,0.5579857,0.42931074,0.58555555,0.6649481,0.607061,0.42703974,0.53614175,0.37068585,0.55723906
A,0.54506034,0.31301838,0.3838216,0.47168612,0.46991402,0.3790523,0.5388979,0.5251474,0.4805731,0.42442083,0.60487074,0.6655407,0.45164385,0.43878332,0.5491208,0.46419707,0.4860603,0.5739653,0.3090644,0.6318302,0.5072681,0.45885068,0.4910766,0.49624294,0.32687986,0.6494938,0.50413257,0.5443002,0.595155,0.39788374,0.5473472,0.4732359,0.5846771,0.28727728,0.49009058,0.43971795,0.5432263,0.5470044,0.42923743,0.4287826,0.48893347,0.41033578,0.58419836,0.46307927,0.20930117,0.4625178,0.3961456,0.3368724,0.37625733,0.51094085,0.6328641,0.5313184,0.43934965,0.5455904,0.45409095,0.43053997,0.38456374,0.32481712,0.46100762,0.51580536,0.49033764,0.45840332,0.4054254,0.56082463,0.3682868,0.5776028,0.3997783,0.42475647,0.3533215,0.4498598,0.59753126,0.5515628,0.5978422,0.55221426,0.389633,0.4669211,0.42198008,0.6330575,0.38032115,0.5893698,0.5892954,0.68296206,0.45903134,0.5712322
A,0.72816515,0.43823582,0.346496,0.311999,0.5712712,0.31168497,0.4627681,0.54373133,0.51851755,0.5425445,0.52222896,0.6278866,0.40476835,0.43230048,0.42273405,0.5830192,0.59003985,0.5451225,0.6183494,0.38219592,0.6667224,0.65232384,0.5735622,0.6781799,0.33433765,0.44755518,0.42646965,0.5721479,0.3949859,0.5757495,0.6370536,0.5695203,0.5283751,0.40121266,0.4153149,0.6249619,0.5779349,0.49609804,0.45820904,0.2974192,0.39291477,0.6911419,0.37195444,0.51894796,0.6007444,0.37450773,0.51847106,0.59379154,0.5012499,0.7868403,0.33314008,0.60587287,0.48271984,0.577192,0.54413074,0.42668438,0.5228996,0.31420985,0.5603247,0.52981585,0.563866,0.60581183,0.536762,0.51480895,0.41189316,0.42877793,0.61867344,0.64363354,0.47618896,0.5046003,0.40953857,0.61727566,0.5665417,0.6941217,0.4121677,0.4621992,0.5231446,0.564649,0.47843325,0.41270387,0.5881407,0.5721135,0.40837258,0.6355443
A,0.6170199,0.51342964,0.5079598,0.5554058,0.41382968,0.5030031,0.28476164,0.5876456,0.34385067,0.650342,0.466988,0.4788333,0.4372266,0.47119612,0.64185315,0.25121912,0.6276965,0.53380233,0.37929785,0.39246875,0.6676393,0.4054493,0.38466495,0.61373144,0.53385526,0.40620744,0.5216625,0.39742473,0.61008215,0.6061371,0.5532006,0.53616613,0.67611885,0.49996862,0.38181257,0.5449474,0.7086047,0.39852405,0.46385372,0.5416446,0.4946095,0.40176964,0.6121858,0.73200405,0.51961315,0.40959316,0.34510392,0.5257976,0.61038774,0.54751676,0.4997596,0.44107282,0.39078364,0.5834751,0.59137714,0.34542704,0.6589839,0.55740714,0.63995945,0.3657872,0.36341757,0.48510307,0.5502784,0.6796361,0.5706079,0.47573188,0.39736307,0.6230001,0.40352947,0.66284686,0.47156155,0.6590582,0.56789315,0.48630044,0.44806036,0.4659092,0.54283166,0.50771564,0.44061887,0.48343685,0.5078577,0.2871266,0.54581684,0.40202788
A,0.38466677,0.33126557,0.32061076,0.36445522,0.4290979,0.6953259,0.44741204,0.517775,0.5400481,0.5131065,0.49225566,0.38047063,0.6450927,0.6807197,0.33173412,0.39759713,0.47201896,0.4035462,0.55059654,0.42717278,0.7165056,0.61905485,0.5212574,0.6026986,0.61059004,0.44360524,0.41837826,0.5078143,0.58616364,0.51390606,0.34230036,0.41971755,0.4926027,0.49243343,0.69725424,0.3614012,0.5505589,0.6489113,0.72714496,0.45956025,0.54914296,0.556976,0.5195482,0.4901155,0.5435975,0.24677539,0.56820697,0.51261777,0.4777525,0.7046862,0.4325066,0.4596924,0.69915533,0.41679388,0.44498846,0.48529747,0.5840734,0.52078027,0.37073746,0.44678316,0.43926457,0.4922779,0.54258436,0.5418206,0.32239884,0.6063941,0.5252569,0.63845325,0.5444198,0.6101323,0.5466545,0.6346226,0.55222505,0.49020848,0.7272435,0.5889037,0.5573744,0.37236956,0.3711692,0.52927154,0.5145521,0.43858775,0.5140983,0.6588627
A,0.56954026,0.38589916,0.4888491,0.41950333,0.46123,0.45863843,0.45223543,0.37448645,0.48723453,0.44393924,0.20705512,0.70529723,0.60887694,0.46236992,0.5018819,0.38283455,0.6695723,0.68972886,0.51566935,0.60235304,0.51752865,0.36632746,0.45881766,0.5131928,0.45454523,0.47813466,0.49086004,0.49191216,0.50522584,0.3939395,0.42829838,0.37154156,0.59778154,0.28943533,0.615359,0.6386349,0.46978194,0.23968628,0.46386895,0.4935816,0.39894018,0.44847816,0.65301955,0.56649274,0.4075436,0.34024006,0.46729827,0.47865433,0.5496199,0.44646832,0.55114996,0.6935154,0.5815501,0.49519116,0.48168495,0.4643327,0.6180641,0.43726864,0.50452226,0.5051198,0.4498216,0.36275345,0.53229743,0.4938996,0.55002403,0.44663996,0.6220821,0.4123226,0.67120403,0.32523632,0.543477,0.54754305,0.42044428,0.5424394,0.62795186,0.2783181,0.5502745,0.2506729,0.4034335,0.66291666,0.44182178,0.382612,0.48020622,0.7067906
A,0.31683177,0.394869,0.6497432,0.6857703,0.48965687,0.37609473,0.70958436,0.6594442,0.5678947,0.41875976,0.49509707,0.483964,0.5330851,0.6451001,0.5879417,0.3922624,0.63764966,0.53131324,0.5687066,0.64665407,0.388842,0.49641743,0.44685453,0.34321404,0.534671,0.7511557,0.31599224,0.49677193,0.5640543,0.5123078,0.4886872,0.37007836,0.52327865,0.4243236,0.28100783,0.6194592,0.5958386,0.5051661,0.5229075,0.6074318,0.522434,0.59040177,0.47025177,0.6311984,0.53207856,0.5194052,0.3729939,0.5286956,0.4168045,0.4361717,0.41846243,0.3933765,0.71247715,0.6331339,0.69203675,0.3777105,0.5071254,0.37064922,0.4304305,0.4081873,0.6239584,0.46037704,0.6068379,0.5604121,0.73036385,0.35205555,0.62592334,0.6146441,0.4026621,0.6007133,0.5336145,0.47725236,0.41760644,0.42808905,0.7049812,0.5000683,0.578213,0.42091006,0.4220147,0.60819846,0.3650424,0.45847863,0.50340277,0.51113725
A,0.48209068,0.53958195,0.5692856,0.57346374,0.4014196,0.4715845,0.61947626,0.5894647,0.36271405,0.53514796,0.3021775,0.5046935,0.6897767,0.40521073,0.41656768,0.57640296,0.34571984,0.43672448,0.5596441,0.43657142,0.476403,0.57441854,0.5421546,0.52668184,0.46608776,0.53700614,0.48762673,0.54578054,0.4503068,0.4817431,0.40100423,0.49649924,0.4188999,0.38859534,0.5258661,0.521274,0.57828736,0.45688745,0.5408053,0.55507976,0.5444774,0.41743463,0.5149363,0.536414,0.5007178,0.2913522,0.51604897,0.7212531,0.46399608,0.42719227,0.53733486,0.53123784,0.61927354,0.37421316,0.573138,0.5590422,0.48578534,0.53386873,0.60294574,0.5872315,0.38569808,0.5820158,0.49353114,0.5072874,0.5073197,0.4849757,0.6191707,0.4916282,0.38804537,0.46064702,0.5178695,0.62292147,0.56030947,0.41494647,0.748519,0.5264775,0.6275391,0.48482856,0.5533359,0.5839468,0.6218195,0.60573685,0.5872197,0.46849132
A,0.4428254,0.53326076,0.5933128,0.47772792,0.6065172,0.64526165,0.4083679,0.41630793,0.48596248,0.53076124,0.4475433,0.6352203,0.5424067,0.5039447,0.35640904,0.3684184,0.5281009,0.28674042,0.60126376,0.48418462,0.82430935,0.7307916,0.4818551,0.4893663,0.5995582,0.6703173,0.33619708,0.32136244,0.43779653,0.55827373,0.5496874,0.60697716,0.38003024,0.26838562,0.5858014,0.41718036,0.2981512,0.5145064,0.57931757,0.48779428,0.45421517,0.48406377,0.46294174,0.36519527,0.42853194,0.552128,0.53216785,0.516806,0.40048516,0.48184967,0.2822935,0.51784766,0.6428858,0.35258678,0.44140723,0.5329107,0.62528425,0.45517755,0.43077496,0.30310768,0.5103438,0.7042076,0.5277358,0.4977721,0.5322082,0.4988908,0.41869855,0.58232796,0.52257615,0.5017613,0.40246338,0.6303508,0.56647027,0.44470793,0.6001825,0.4502429,0.42179966,0.42402968,0.32289314,0.54715425,0.3168855,0.3771556,0.2924412,0.49139303
A,0.48496795,0.46733037,0.39574224,0.38277662,0.54643697,0.4449448,0.5316358,0.41147512,0.5181063,0.6303278,0.5586166,0.45875862,0.5257199,0.4759335,0.50078803,0.4674389,0.4835665,0.52120936,0.40066412,0.3984121,0.36114573,0.33997288,0.37827173,0.51594627,0.41072124,0.55136144,0.5034714,0.30314958,0.5654976,0.58107984,0.40061373,0.5420191,0.41435018,0.50976706,0.37355018,0.32068935,0.4617183,0.48762712,0.46023202,0.38159695,0.46001008,0.5269295,0.4955107,0.5182501,0.43298846,0.61717176,0.38238266,0.548756,0.6181891,0.5480908,0.47974756,0.4471703,0.6036088,0.3577025,0.40298757,0.46024424,0.62376535,0.53797674,0.4031954,0.46896923,0.4385677,0.4290211,0.59788895,0.3628257,0.66087806,0.582823,0.60908616,0.45370606,0.48500592,0.3566848,0.44753376,0.54936546,0.6296063,0.3892843,0.46344942,0.48487008,0.36042106,0.5591349,0.42760098,0.48046097,0.45480508,0.42106614,0.4992955,0.47843903
A,0.4628142,0.42715383,0.53195244,0.66536176,0.51398873,0.5996118,0.3609778,0.51577616,0.39026317,0.3523075,0.42606285,0.6191899,0.5950016,0.52430046,0.34672993,0.48037192,0.53017,0.5175536,0.31562063,0.4109682,0.49359223,0.5536291,0.28038722,0.4837876,0.5143049,0.5849612,0.56928575,0.5582571,0.42000595,0.30919978,0.46069473,0.60016316,0.63934547,0.57105494,0.54293406,0.537964,0.44438812,0.48699397,0.66690695,0.4057442,0.66147786,0.4677972,0.6325432,0.3593185,0.5585904,0.426323,0.35847327,0.5218534,0.6009472,0.41550586,0.3500984,0.49081552,0.49125648,0.554832,0.59495944,0.4940585,0.68555033,0.52242345,0.46535736,0.33884326,0.47373405,0.4663613,0.5960305,0.5462484,0.3820631,0.51722544,0.5671531,0.6528031,0.5887504,0.5760847,0.5060086,0.5388312,0.62495047,0.36672226,0.46505606,0.4227431,0.5379153,0.6230222,0.44030258,0.26096958,0.45877793,0.5913474,0.553763,0.5428186
A,0.47200066,0.37209693,0.5515294,0.41657183,0.71840966,0.5570507,0.44193518,0.4388615,0.49070558,0.4760498,0.61168337,0.5186416,0.42683682,0.68904406,0.50493085,0.576884,0.43917736,0.53631157,0.531111,0.31103507,0.7015275,0.62906444,0.46028048,0.389773,0.5347562,0.5086698,0.5355669,0.51915777,0.5506241,0.64473057,0.5568103,0.39503443,0.6362563,0.6640614,0.8152057,0.3876506,0.5242882,0.29179013,0.5553149,0.44517997,0.6923446,0.4225385,0.3310817,0.45287362,0.3024512,0.57510996,0.2934917,0.50284576,0.2922188,0.46797022,0.6643378,0.5360648,0.41365063,0.49687964,0.50180167,0.547263,0.36331415,0.55925673,0.22956082,0.43701154,0.45117262,0.5633327,0.50226307,0.3594437,0.4015007,0.519868,0.49209327,0.4420876,0.45191664,0.5696168,0.44823074,0.49119088,0.7169937,0.35763174,0.3148157,0.57835895,0.4321357,0.46817625,0.42188436,0.47401997,0.6598538,0.58021283,0.58622235,0.35837728
A,0.38488463,0.21609214,0.4190619,0.59567034,0.55169463,0.47784868,0.49776998,0.43111145,0.52047586,0.5765878,0.33841133,0.52996475,0.5932435,0.45848998,0.5700701,0.7814654,0.48956573,0.5393307,0.42619428,0.5181251,0.5460272,0.5194842,0.39803046,0.5206362,0.6462196,0.5448636,0.59619874,0.4762988,0.57499003,0.5279268,0.40490893,0.5318521,0.40083033,0.43671197,0.5189328,0.5297244,0.38107675,0.6053986,0.5572006,0.42952716,0.34624153,0.48550954,0.45540562,0.51131403,0.46368834,0.2992543,0.4611653,0.46943808,0.5633661,0.43018,0.6678675,0.30883592,0.63111675,0.4775681,0.5859585,0.50798017,0.61395556,0.4612638,0.39013797,0.64205045,0.48865193,0.5221558,0.6234752,0.39680448,0.5595491,0.44101053,0.48678306,0.5072279,0.3499778,0.42211628,0.6351073,0.5886191,0.49373603,0.5243123,0.47057575,0.6356583,0.47996473,0.5231842,0.61460304,0.42226285,0.6558789,0.34695387,0.6629642,0.46273243
A,0.47573012,0.31099898,0.45452052,0.39601934,0.43923536,0.4862689,0.5957792,0.52076036,0.5307677,0.39044806,0.4119246,0.6798725,0.42647988,0.6656208,0.47569388,0.5002288,0.60703653,0.6271893,0.48891875,0.46117568,0.49440795,0.5337958,0.58913034,0.500423,0.56188864,0.663836,0.53813094,0.5311653,0.34810892,0.23692697,0.53883755,0.4905176,0.44852173,0.524353,0.49395964,0.612778,0.5086111,0.42530766,0.5990166,0.4782869,0.5526537,0.45225894,0.43501732,0.50841683,0.5012829,0.5479827,0.4731354,0.31636402,0.45672262,0.5793818,0.4702624,0.47536165,0.59863764,0.42880267,0.3457197,0.48393688,0.4515826,0.40337536,0.48246217,0.5491506,0.49907115,0.5306981,0.68134075,0.46571213,0.5278349,0.44907865,0.41536403,0.44150925,0.45212415,0.53594756,0.73490757,0.42839566,0.4583375,0.4936877,0.53957987,0.5263551,0.62840956,0.2573608,0.261307,0.45041218,0.60973,0.34343517,0.19923678,0.55711794
A,0.5243657,0.39097917,0.40144604,0.40302563,0.5110535,0.43736845,0.5494064,0.21453732,0.4143148,0.3873946,0.47436592,0.44619521,0.5797844,0.31406632,0.50454915,0.55583364,0.6856648,0.4518234,0.53244585,0.3196137,0.26080438,0.5844774,0.49944398,0.61785126,0.3626597,0.5519902,0.6868818,0.54197055,0.52765816,0.5008556,0.34291184,0.6355573,0.43891424,0.5504483,0.34369656,0.38205403,0.64350873,0.46526977,0.64532757,0.49217692,0.3158102,0.58920676,0.44101077,0.56986886,0.5025211,0.34568816,0.5164295,0.7196223,0.54929864,0.4942482,0.60753435,0.52106684,0.5209534,0.3908375,0.5233848,0.60354435,0.4163938,0.6424496,0.4908294,0.41122305,0.5997632,0.47132057,0.57595146,0.47082412,0.4940174,0.54935604,0.5290897,0.3004468,0.38787562,0.592941,0.48678634,0.44762686,0.3641426,0.39202636,0.29782015,0.48987192,0.44015625,0.4033412,0.49318767,0.53639704,0.7093198,0.34881166,0.6159381,0.5973102
